station_european_code,component_code,component_name,component_caption,statistics_year,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2001,Mean,annual mean,"55,873","99,726",364
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2001,P95,95 percentile,"121,000","99,726",364
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2001,P98,98 percentile,"144,800","99,726",364
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2001,Max,maximum,"218,400","99,726",364
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2002,P50,50 percentile,"56,200","98,630",360
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2002,Mean,annual mean,"60,908","98,630",360
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2002,P95,95 percentile,"121,800","98,630",360
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2002,P98,98 percentile,"147,900","98,630",360
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2002,Max,maximum,"237,900","98,630",360
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2003,P50,50 percentile,"73,000","96,712",353
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2003,Mean,annual mean,"76,810","96,712",353
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2003,P95,95 percentile,"155,000","96,712",353
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2003,P98,98 percentile,"177,000","96,712",353
TIMISOARA,4,Total suspended particulates (aerosol),SPM,2003,Max,maximum,"248,000","96,712",353
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,P50,50 percentile,"53,300","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,Mean,annual mean,"56,447","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,P95,95 percentile,"102,900","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,P98,98 percentile,"126,500","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,Max,maximum,"193,600","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,Max36,36th highest value,"84,600","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,Max8,8th highest value,"126,500","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2004,Days(c > 50),days with c > 50 ug/m3,"186,000","93,716",343
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,P50,50 percentile,"50,200","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,Mean,annual mean,"57,735","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,P95,95 percentile,"115,600","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,P98,98 percentile,"157,840","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,Max,maximum,"248,200","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,Max36,36th highest value,"94,670","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,Max8,8th highest value,"157,840","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2005,Days(c > 50),days with c > 50 ug/m3,"170,000","91,507",334
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,P50,50 percentile,"51,000","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,Mean,annual mean,"56,458","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,P95,95 percentile,"100,000","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,P98,98 percentile,"112,000","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,Max,maximum,"253,000","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,Max36,36th highest value,"88,000","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,Max8,8th highest value,"112,000","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2006,Days(c > 50),days with c > 50 ug/m3,"187,000","96,986",354
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,P50,50 percentile,"46,400","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,Mean,annual mean,"50,675","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,P95,95 percentile,"96,100","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,P98,98 percentile,"126,700","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,Max,maximum,"222,300","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,Max36,36th highest value,"82,200","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,Max8,8th highest value,"126,700","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2007,Days(c > 50),days with c > 50 ug/m3,"147,000","96,164",351
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,P50,50 percentile,"45,000","90,710",332
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,Mean,annual mean,"50,807","90,710",332
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,P95,95 percentile,"96,000","90,710",332
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,P98,98 percentile,"129,500","90,710",332
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,Max,maximum,"154,500","90,710",332
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,Max36,36th highest value,"80,200","90,710",332
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,Max8,8th highest value,"129,500","90,710",332
TIMISOARA,5,Particulate matter < 10 µm (aerosol),PM10,2008,Days(c > 50),days with c > 50 ug/m3,"136,000","90,710",332
TIMISOARA,7,Ozone (air),O3,2002,Mean,annual mean,"51,937","3,733",327
TIMISOARA,7,Ozone (air),O3,2002,P50,50 percentile,"54,500","3,733",327
TIMISOARA,7,Ozone (air),O3,2002,P95,95 percentile,"88,040","3,733",327
TIMISOARA,7,Ozone (air),O3,2002,P98,98 percentile,"90,070","3,733",327
TIMISOARA,7,Ozone (air),O3,2002,Max,maximum,"98,050","3,733",327
TIMISOARA,7,Ozone (air),O3,2003,P50,50 percentile,"9,550","3,607",316
TIMISOARA,7,Ozone (air),O3,2003,Mean,annual mean,"20,272","3,607",316
TIMISOARA,7,Ozone (air),O3,2003,P95,95 percentile,"66,650","3,607",316
TIMISOARA,7,Ozone (air),O3,2003,P98,98 percentile,"79,180","3,607",316
TIMISOARA,7,Ozone (air),O3,2003,Max,maximum,"99,960","3,607",316
TIMISOARA,7,Ozone (air),O3,2005,Mean,annual mean,"44,221","86,301",315
TIMISOARA,7,Ozone (air),O3,2005,P50,50 percentile,"46,044","86,301",315
TIMISOARA,7,Ozone (air),O3,2005,P95,95 percentile,"74,674","86,301",315
TIMISOARA,7,Ozone (air),O3,2005,P98,98 percentile,"81,949","86,301",315
TIMISOARA,7,Ozone (air),O3,2005,Max,maximum,"119,319","86,301",315
TIMISOARA,7,Ozone (air),O3,2005,Mean,annual mean,"68,374","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,P50,50 percentile,"70,269","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,P95,95 percentile,"115,238","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,P98,98 percentile,"121,700","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,Max,maximum,"139,112","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,Max26,26th highest value,"111,079","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,Days(c > 120),days with c > 120 ug/m3,"8,000","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","3,989,000","86,849",317
TIMISOARA,7,Ozone (air),O3,2005,P50,50 percentile,"39,290","84,772",7426
TIMISOARA,7,Ozone (air),O3,2005,Mean,annual mean,"44,204","84,772",7426
TIMISOARA,7,Ozone (air),O3,2005,P95,95 percentile,"102,100","84,772",7426
TIMISOARA,7,Ozone (air),O3,2005,P98,98 percentile,"116,700","84,772",7426
TIMISOARA,7,Ozone (air),O3,2005,Max,maximum,"155,900","84,772",7426
TIMISOARA,7,Ozone (air),O3,2005,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","9,714,000","98,370",1086
TIMISOARA,7,Ozone (air),O3,2006,Mean,annual mean,"45,040","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,P50,50 percentile,"46,435","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,P95,95 percentile,"79,087","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,P98,98 percentile,"83,958","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,Max,maximum,"117,826","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,P50,50 percentile,"69,000","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,Mean,annual mean,"69,661","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,P95,95 percentile,"119,000","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,P98,98 percentile,"140,125","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,Max,maximum,"179,125","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,Max26,26th highest value,"114,125","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,Days(c > 120),days with c > 120 ug/m3,"15,000","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","4,643,000","89,589",327
TIMISOARA,7,Ozone (air),O3,2006,P50,50 percentile,"39,000","86,473",7575
TIMISOARA,7,Ozone (air),O3,2006,Mean,annual mean,"45,007","86,473",7575
TIMISOARA,7,Ozone (air),O3,2006,P95,95 percentile,"106,000","86,473",7575
TIMISOARA,7,Ozone (air),O3,2006,P98,98 percentile,"121,000","86,473",7575
TIMISOARA,7,Ozone (air),O3,2006,Max,maximum,"193,000","86,473",7575
TIMISOARA,7,Ozone (air),O3,2006,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","14,341,000","100,000",1104
TIMISOARA,7,Ozone (air),O3,2007,P50,50 percentile,"27,342","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,Mean,annual mean,"29,023","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,P95,95 percentile,"54,017","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,P98,98 percentile,"60,491","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,Max,maximum,"66,213","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,P50,50 percentile,"46,150","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,Mean,annual mean,"48,886","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,P95,95 percentile,"85,987","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,P98,98 percentile,"96,338","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,Max,maximum,"119,275","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,Max26,26th highest value,"82,075","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,Days(c > 120),days with c > 120 ug/m3,0,"100,000",365
TIMISOARA,7,Ozone (air),O3,2007,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","741,000","100,000",365
TIMISOARA,7,Ozone (air),O3,2007,P50,50 percentile,"23,100","96,644",8466
TIMISOARA,7,Ozone (air),O3,2007,Mean,annual mean,"28,990","96,644",8466
TIMISOARA,7,Ozone (air),O3,2007,P95,95 percentile,"70,900","96,644",8466
TIMISOARA,7,Ozone (air),O3,2007,P98,98 percentile,"88,400","96,644",8466
TIMISOARA,7,Ozone (air),O3,2007,Max,maximum,"166,200","96,644",8466
TIMISOARA,7,Ozone (air),O3,2007,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","165,000","99,638",1100
TIMISOARA,7,Ozone (air),O3,2008,P50,50 percentile,"25,435","86,885",318
TIMISOARA,7,Ozone (air),O3,2008,Mean,annual mean,"29,236","86,885",318
TIMISOARA,7,Ozone (air),O3,2008,P95,95 percentile,"61,478","86,885",318
TIMISOARA,7,Ozone (air),O3,2008,P98,98 percentile,"66,261","86,885",318
TIMISOARA,7,Ozone (air),O3,2008,Max,maximum,"75,125","86,885",318
TIMISOARA,7,Ozone (air),O3,2008,P50,50 percentile,"44,286","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,Mean,annual mean,"50,670","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,P95,95 percentile,"105,375","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,P98,98 percentile,"120,500","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,Max,maximum,"133,125","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,Max26,26th highest value,"93,250","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,Days(c > 120),days with c > 120 ug/m3,"7,000","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","1,854,000","86,612",317
TIMISOARA,7,Ozone (air),O3,2008,P50,50 percentile,"20,000","84,415",7415
TIMISOARA,7,Ozone (air),O3,2008,Mean,annual mean,"29,203","84,415",7415
TIMISOARA,7,Ozone (air),O3,2008,P95,95 percentile,"88,000","84,415",7415
TIMISOARA,7,Ozone (air),O3,2008,P98,98 percentile,"107,000","84,415",7415
TIMISOARA,7,Ozone (air),O3,2008,Max,maximum,"179,000","84,415",7415
TIMISOARA,7,Ozone (air),O3,2008,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","3,603,000","77,083",851
TIMISOARA,8,Nitrogen dioxide (air),NO2,1999,P50,50 percentile,"7,200","100,000",365
TIMISOARA,8,Nitrogen dioxide (air),NO2,1999,Mean,annual mean,"7,360","100,000",365
TIMISOARA,8,Nitrogen dioxide (air),NO2,1999,P95,95 percentile,"13,400","100,000",365
TIMISOARA,8,Nitrogen dioxide (air),NO2,1999,P98,98 percentile,"17,170","100,000",365
TIMISOARA,8,Nitrogen dioxide (air),NO2,1999,Max,maximum,"40,700","100,000",365
TIMISOARA,8,Nitrogen dioxide (air),NO2,2001,P50,50 percentile,"11,000","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2001,Mean,annual mean,"12,059","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2001,P95,95 percentile,"23,000","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2001,P98,98 percentile,"27,500","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2001,Max,maximum,"100,000","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2002,P50,50 percentile,"16,200","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2002,Mean,annual mean,"16,691","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2002,P95,95 percentile,"28,100","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2002,P98,98 percentile,"30,900","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2002,Max,maximum,"46,800","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2003,P50,50 percentile,"12,500","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2003,Mean,annual mean,"13,648","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2003,P95,95 percentile,"27,000","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2003,P98,98 percentile,"34,000","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2003,Max,maximum,"38,000","99,726",364
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,P50,50 percentile,"36,938","94,262",345
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,Mean,annual mean,"46,451","94,262",345
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,P95,95 percentile,"104,654","94,262",345
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,P98,98 percentile,"122,596","94,262",345
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,Max,maximum,"175,608","94,262",345
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,P50,50 percentile,"35,300","95,116",8355
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,Mean,annual mean,"46,621","95,116",8355
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,P95,95 percentile,"117,500","95,116",8355
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,P98,98 percentile,"150,300","95,116",8355
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,Max,maximum,"291,100","95,116",8355
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,Max19,19th highest value,"226,300","95,116",8355
TIMISOARA,8,Nitrogen dioxide (air),NO2,2004,Hours(c > 200),hours with c > 200 ug/m3,"50,000","95,116",8355
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,P50,50 percentile,"26,379","87,945",321
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,Mean,annual mean,"34,625","87,945",321
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,P95,95 percentile,"100,021","87,945",321
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,P98,98 percentile,"132,079","87,945",321
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,Max,maximum,"195,758","87,945",321
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,P50,50 percentile,"24,300","91,210",7990
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,Mean,annual mean,"34,507","91,210",7990
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,P95,95 percentile,"96,200","91,210",7990
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,P98,98 percentile,"132,100","91,210",7990
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,Max,maximum,"651,400","91,210",7990
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,Max19,19th highest value,"267,500","91,210",7990
TIMISOARA,8,Nitrogen dioxide (air),NO2,2005,Hours(c > 200),hours with c > 200 ug/m3,"55,000","91,210",7990
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,P50,50 percentile,"21,773","56,712",207
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,Mean,annual mean,"23,405","56,712",207
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,P95,95 percentile,"34,625","56,712",207
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,P98,98 percentile,"43,083","56,712",207
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,Max,maximum,"180,571","56,712",207
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,P50,50 percentile,"20,000","57,374",5026
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,Mean,annual mean,"23,221","57,374",5026
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,P95,95 percentile,"50,000","57,374",5026
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,P98,98 percentile,"67,000","57,374",5026
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,Max,maximum,"258,000","57,374",5026
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,Max19,19th highest value,"145,000","57,374",5026
TIMISOARA,8,Nitrogen dioxide (air),NO2,2006,Hours(c > 200),hours with c > 200 ug/m3,"5,000","57,374",5026
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,P50,50 percentile,"27,942","42,466",155
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,Mean,annual mean,"29,517","42,466",155
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,P95,95 percentile,"49,474","42,466",155
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,P98,98 percentile,"59,750","42,466",155
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,Max,maximum,"70,363","42,466",155
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,P50,50 percentile,"24,700","42,386",3713
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,Mean,annual mean,"29,383","42,386",3713
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,P95,95 percentile,"62,300","42,386",3713
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,P98,98 percentile,"79,800","42,386",3713
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,Max,maximum,"139,800","42,386",3713
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,Max19,19th highest value,"108,000","42,386",3713
TIMISOARA,8,Nitrogen dioxide (air),NO2,2007,Hours(c > 200),hours with c > 200 ug/m3,0,"42,386",3713
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,P50,50 percentile,"32,714","56,986",208
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,Mean,annual mean,"39,955","56,986",208
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,P95,95 percentile,"88,250","56,986",208
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,P98,98 percentile,"103,958","56,986",208
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,Max,maximum,"210,000","56,986",208
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,P50,50 percentile,"28,000","57,683",5053
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,Mean,annual mean,"40,859","57,683",5053
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,P95,95 percentile,"125,000","57,683",5053
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,P98,98 percentile,"173,000","57,683",5053
TIMISOARA,9,Nitrogen oxides (air),NOX,2006,Max,maximum,"645,000","57,683",5053
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,P50,50 percentile,"44,242","42,466",155
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,Mean,annual mean,"48,281","42,466",155
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,P95,95 percentile,"92,087","42,466",155
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,P98,98 percentile,"106,913","42,466",155
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,Max,maximum,"149,321","42,466",155
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,P50,50 percentile,"35,600","42,283",3704
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,Mean,annual mean,"48,221","42,283",3704
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,P95,95 percentile,"121,800","42,283",3704
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,P98,98 percentile,"164,300","42,283",3704
TIMISOARA,9,Nitrogen oxides (air),NOX,2007,Max,maximum,"691,700","42,283",3704
TIMISOARA,10,Carbon monoxide (air),CO,2005,P50,50 percentile,608,"68,219",249
TIMISOARA,10,Carbon monoxide (air),CO,2005,Mean,annual mean,657,"68,219",249
TIMISOARA,10,Carbon monoxide (air),CO,2005,P95,95 percentile,"1,229","68,219",249
TIMISOARA,10,Carbon monoxide (air),CO,2005,P98,98 percentile,"1,617","68,219",249
TIMISOARA,10,Carbon monoxide (air),CO,2005,Max,maximum,"2,504","68,219",249
TIMISOARA,10,Carbon monoxide (air),CO,2005,P50,50 percentile,812,"68,493",250
TIMISOARA,10,Carbon monoxide (air),CO,2005,Mean,annual mean,990,"68,493",250
TIMISOARA,10,Carbon monoxide (air),CO,2005,P95,95 percentile,"2,350","68,493",250
TIMISOARA,10,Carbon monoxide (air),CO,2005,P98,98 percentile,"2,838","68,493",250
TIMISOARA,10,Carbon monoxide (air),CO,2005,Max,maximum,"3,975","68,493",250
TIMISOARA,10,Carbon monoxide (air),CO,2005,P50,50 percentile,500,"69,646",6101
TIMISOARA,10,Carbon monoxide (air),CO,2005,Mean,annual mean,652,"69,646",6101
TIMISOARA,10,Carbon monoxide (air),CO,2005,P95,95 percentile,"1,500","69,646",6101
TIMISOARA,10,Carbon monoxide (air),CO,2005,P98,98 percentile,"2,000","69,646",6101
TIMISOARA,10,Carbon monoxide (air),CO,2005,Max,maximum,"6,900","69,646",6101
TIMISOARA,10,Carbon monoxide (air),CO,2006,P50,50 percentile,867,"15,616",57
TIMISOARA,10,Carbon monoxide (air),CO,2006,Mean,annual mean,901,"15,616",57
TIMISOARA,10,Carbon monoxide (air),CO,2006,P95,95 percentile,"1,200","15,616",57
TIMISOARA,10,Carbon monoxide (air),CO,2006,P98,98 percentile,"1,288","15,616",57
